date/time (UTC),wind direction [degrees],wind speed [kts],wind gust [kts],air temperature [°C] 
2015-09-08 14:54:00,240,6,,32
2015-09-08 15:00:00,240,6,,32
2015-09-08 15:54:00,240,7,,33
2015-09-08 16:54:00,260,7,,34
2015-09-08 17:54:00,0,0,,34
2015-09-08 18:54:00,140,7,,32
2015-09-08 19:54:00,90,7,,26
2015-09-08 20:54:00,80,9,,26
2015-09-08 21:00:00,80,9,,26
2015-09-08 21:54:00,50,9,,26
2015-09-08 22:54:00,80,4,,25
2015-09-08 23:54:00,20,4,,23
2015-09-09 00:00:00,20,4,,23
2015-09-09 00:54:00,0,0,,23
2015-09-09 01:54:00,160,3,,23
2015-09-09 02:54:00,210,4,,24
2015-09-09 03:00:00,210,4,,24
2015-09-09 03:54:00,0,0,,23
2015-09-09 04:54:00,210,6,,24
2015-09-09 09:54:00,230,7,,23
2015-09-09 10:54:00,210,11,,23
2015-09-09 11:54:00,220,13,,24
2015-09-09 12:00:00,220,13,,24
2015-09-09 12:54:00,230,12,,27
2015-09-09 13:54:00,220,12,,29
2015-09-09 14:54:00,230,13,,30
2015-09-09 15:00:00,230,13,,30
2015-09-09 15:54:00,240,17,,32
2015-09-09 16:54:00,220,12,,33
2015-09-09 17:54:00,230,14,22,34
2015-09-09 18:00:00,230,14,,34
2015-09-09 18:54:00,190,14,19,32
2015-09-09 19:54:00,190,16,,32
2015-09-09 20:54:00,190,16,,31
2015-09-09 21:00:00,190,16,,31
2015-09-09 21:54:00,190,15,,29
2015-09-09 22:54:00,190,17,,27
2015-09-09 23:54:00,190,15,,26
2015-09-10 00:00:00,190,15,,26
2015-09-10 00:54:00,210,15,24,26
2015-09-10 01:54:00,230,12,,26
2015-09-10 02:54:00,240,12,,26
2015-09-10 03:00:00,240,12,,26
2015-09-10 03:54:00,220,8,,25
2015-09-10 04:54:00,220,7,,25
2015-09-10 05:54:00,220,7,,24
2015-09-10 06:00:00,220,7,,24
2015-09-10 06:54:00,280,7,,24
2015-09-10 07:54:00,280,5,,24
2015-09-10 08:54:00,320,5,,24
2015-09-10 09:00:00,320,5,,24
2015-09-10 09:54:00,350,5,,24
2015-09-10 10:54:00,350,5,,24
2015-09-10 11:54:00,30,5,,23
2015-09-10 12:00:00,30,5,,23
2015-09-10 12:54:00,20,6,,24
2015-09-10 13:22:00,30,8,,24
2015-09-10 13:54:00,60,7,,24
2015-09-10 14:54:00,40,9,,24
2015-09-10 15:00:00,40,9,,24
2015-09-10 16:35:00,40,15,,22
2015-09-10 16:54:00,50,12,,22
2015-09-10 17:07:00,50,14,,22
2015-09-10 17:31:00,70,13,,21
2015-09-10 17:54:00,50,16,,20
2015-09-10 18:00:00,50,16,,20
2015-09-10 18:54:00,40,14,,20
2015-09-10 19:54:00,20,10,,19
2015-09-10 20:54:00,20,8,,19
2015-09-10 21:00:00,20,8,,19
2015-09-10 21:35:00,30,9,,19
2015-09-10 22:54:00,20,10,,18
2015-09-10 23:54:00,30,7,,18
2015-09-11 00:00:00,30,7,,18
2015-09-11 00:54:00,30,11,,18
2015-09-11 01:54:00,30,13,,19
2015-09-11 02:54:00,20,16,,18
2015-09-11 03:00:00,20,16,,18
2015-09-11 03:54:00,20,13,,18
2015-09-11 04:10:00,20,13,,18
2015-09-11 04:54:00,30,14,,18
2015-09-11 05:18:00,20,13,,18
2015-09-11 05:54:00,30,15,,18
2015-09-11 06:00:00,30,15,,18
2015-09-11 06:54:00,30,13,,18
2015-09-11 07:54:00,10,13,,18
2015-09-11 08:37:00,10,16,,17
2015-09-11 08:54:00,10,17,,17
2015-09-11 09:00:00,10,17,,17
2015-09-11 09:54:00,20,12,23,18
2015-09-11 10:54:00,10,17,26,18
2015-09-11 11:54:00,360,15,19,17
2015-09-11 12:00:00,360,15,,17
2015-09-11 12:54:00,350,11,,17
2015-09-11 13:54:00,360,8,,18
2015-09-11 14:14:00,350,10,,17
2015-09-11 14:17:00,350,10,,17
2015-09-11 14:54:00,330,8,,18
2015-09-11 15:00:00,330,8,,18
2015-09-11 15:54:00,350,10,,19
2015-09-11 16:54:00,360,10,,20
2015-09-11 17:54:00,360,9,,20
2015-09-11 18:00:00,360,9,,20
2015-09-11 18:54:00,,6,,22
2015-09-11 19:54:00,90,10,,22
2015-09-11 20:54:00,90,8,,19
2015-09-11 21:00:00,90,8,,19
2015-09-11 21:54:00,90,3,,19
2015-09-11 22:54:00,140,4,,18
2015-09-11 23:54:00,150,4,,19
2015-09-12 00:00:00,150,4,,19
2015-09-12 00:54:00,200,4,,19
2015-09-12 01:54:00,0,0,,19
2015-09-12 02:54:00,230,4,,18
2015-09-12 03:00:00,230,4,,18
2015-09-12 03:54:00,200,4,,18
2015-09-12 04:54:00,0,0,,18
2015-09-12 05:54:00,170,4,,17
2015-09-12 06:00:00,170,4,,17
2015-09-12 06:54:00,0,0,,17
2015-09-12 07:54:00,0,0,,17
2015-09-12 08:54:00,0,0,,17
2015-09-12 09:54:00,0,0,,17
2015-09-12 10:38:00,0,0,,17
2015-09-12 10:54:00,150,3,,17
2015-09-12 11:23:00,170,5,,17
2015-09-12 11:54:00,200,4,,17
2015-09-12 12:00:00,200,4,,17
2015-09-12 12:54:00,0,0,,18
2015-09-12 13:54:00,0,0,,19
2015-09-12 14:54:00,,5,,21
2015-09-12 15:00:00,,5,,21
2015-09-12 15:16:00,70,6,,21
2015-09-12 15:54:00,70,7,,21
2015-09-12 16:54:00,70,7,,21
2015-09-12 17:54:00,120,9,,21
2015-09-12 18:00:00,120,9,,21
2015-09-12 18:54:00,120,11,,21
2015-09-12 19:54:00,110,10,,21
2015-09-12 20:54:00,110,12,,19
2015-09-12 21:00:00,110,12,,19
2015-09-12 21:54:00,120,9,,19
2015-09-12 22:54:00,120,6,,19
2015-09-12 23:54:00,110,10,,18
2015-09-13 00:00:00,110,10,,18
2015-09-13 00:54:00,110,10,,19
2015-09-13 01:54:00,140,7,,18
2015-09-13 02:54:00,100,8,,18
2015-09-13 03:00:00,100,8,,18
2015-09-13 03:05:00,120,10,,18
2015-09-13 03:54:00,100,5,,18
2015-09-13 04:54:00,120,9,,18
2015-09-13 05:54:00,120,12,,18
2015-09-13 06:00:00,120,12,,18
2015-09-13 06:54:00,100,14,,17
2015-09-13 07:36:00,100,10,,18
2015-09-13 07:54:00,110,9,,18
2015-09-13 08:54:00,100,8,,17
2015-09-13 09:00:00,100,8,,17
2015-09-13 10:26:00,110,9,,17
2015-09-13 10:54:00,100,8,,17
2015-09-13 11:17:00,90,9,,18
2015-09-13 11:40:00,90,10,,17
2015-09-13 11:54:00,90,9,,18
2015-09-13 12:00:00,90,9,,18
2015-09-13 12:33:00,80,6,,17
2015-09-13 12:54:00,90,8,,17
2015-09-13 13:10:00,90,10,,17
2015-09-13 13:54:00,100,11,,17
2015-09-13 14:54:00,90,9,,18
2015-09-13 15:00:00,90,9,,18
2015-09-13 15:25:00,100,7,,18
2015-09-13 15:54:00,80,8,,18
2015-09-13 16:22:00,80,9,,18
2015-09-13 16:54:00,100,9,,18
2015-09-13 17:54:00,80,9,,19
2015-09-13 18:00:00,80,9,,19
2015-09-13 18:54:00,70,8,,18
2015-09-13 19:54:00,70,8,,18
2015-09-13 20:54:00,70,8,,18
2015-09-13 21:00:00,70,8,,18
2015-09-13 21:57:00,70,7,,18
2015-09-13 22:40:00,70,8,,18
2015-09-13 22:54:00,60,8,,18
2015-09-13 23:24:00,70,10,,18
2015-09-13 23:40:00,80,9,,18
2015-09-13 23:54:00,80,9,,18
2015-09-14 00:00:00,80,9,,18
2015-09-14 00:54:00,50,5,,18
2015-09-14 01:35:00,60,6,,18
2015-09-14 01:54:00,70,4,,18
2015-09-14 02:21:00,0,0,,18
2015-09-14 02:54:00,0,0,,18
2015-09-14 03:10:00,270,9,,17
2015-09-14 03:54:00,280,9,,18
2015-09-14 04:21:00,270,9,,18
2015-09-14 04:28:00,270,7,,18
2015-09-14 04:54:00,270,14,,18
2015-09-14 05:54:00,270,14,,17
2015-09-14 06:00:00,270,14,,17
2015-09-14 06:54:00,280,8,,16
2015-09-14 07:54:00,260,9,,15
2015-09-14 08:54:00,260,11,,14
2015-09-14 09:00:00,260,11,,14
2015-09-14 09:54:00,250,12,,14
2015-09-14 10:54:00,240,13,,14
2015-09-14 11:54:00,240,13,,16
2015-09-14 12:00:00,240,13,,16
2015-09-14 12:54:00,250,18,,17
2015-09-14 13:54:00,250,14,21,19
2015-09-14 14:54:00,270,16,21,19
2015-09-14 15:00:00,270,16,,19
2015-09-14 15:54:00,270,13,,20
2015-09-14 16:54:00,280,16,,20
2015-09-14 17:54:00,280,14,22,22
2015-09-14 18:00:00,280,14,,22
2015-09-14 18:54:00,270,16,23,22
2015-09-14 19:54:00,280,18,25,22
2015-09-14 20:54:00,270,12,22,21
2015-09-14 21:00:00,270,12,,21
2015-09-14 21:54:00,270,16,22,21
2015-09-14 22:54:00,270,14,21,20
2015-09-14 23:54:00,280,13,18,19
2015-09-15 00:00:00,280,13,,19
2015-09-15 00:54:00,280,12,,19
2015-09-15 01:54:00,270,12,,18
2015-09-15 02:54:00,270,11,,18
2015-09-15 03:00:00,270,11,,18
2015-09-15 03:54:00,270,12,22,18
2015-09-15 04:54:00,260,10,17,18
2015-09-15 05:54:00,260,13,,17
2015-09-15 06:00:00,260,13,,17
2015-09-15 06:54:00,270,13,,17
2015-09-15 07:54:00,270,8,16,17
2015-09-15 08:54:00,280,13,,17
2015-09-15 09:00:00,280,13,,17
2015-09-15 09:54:00,270,12,,17
2015-09-15 10:54:00,280,10,,17
2015-09-15 11:54:00,290,9,,18
2015-09-15 12:00:00,290,9,,18
2015-09-15 12:54:00,300,8,,20
2015-09-15 13:54:00,290,9,,22
2015-09-15 14:54:00,280,9,,24
2015-09-15 15:00:00,280,9,,24
2015-09-15 15:54:00,310,6,,25
2015-09-15 16:54:00,,6,,27
2015-09-15 17:54:00,270,7,,28
2015-09-15 18:00:00,270,7,,28
2015-09-15 18:54:00,280,11,,28
2015-09-15 19:54:00,270,10,,28
2015-09-15 20:38:00,270,11,,28
2015-09-15 21:54:00,280,11,,28
2015-09-15 22:54:00,270,10,,26
2015-09-15 23:54:00,270,10,,25
2015-09-16 00:00:00,270,10,,25
2015-09-16 00:54:00,280,8,,24
2015-09-16 01:54:00,280,7,,23
2015-09-16 02:54:00,280,7,,22
2015-09-16 03:00:00,280,7,,22
2015-09-16 03:54:00,290,9,,22
2015-09-16 04:54:00,290,8,,21
2015-09-16 05:54:00,280,7,,20
2015-09-16 06:00:00,280,7,,20
2015-09-16 06:54:00,300,7,,20
2015-09-16 07:54:00,300,7,,19
2015-09-16 08:54:00,300,6,,19
2015-09-16 09:00:00,300,6,,19
2015-09-16 09:54:00,290,5,,19
2015-09-16 10:54:00,300,4,,19
2015-09-16 11:54:00,300,4,,20
2015-09-16 12:00:00,300,4,,20
2015-09-16 12:54:00,290,6,,22
2015-09-16 13:54:00,0,0,,25
2015-09-16 14:54:00,130,5,,25
2015-09-16 15:00:00,130,5,,25
2015-09-16 15:54:00,140,4,,26
2015-09-16 16:54:00,130,6,,26
2015-09-16 17:54:00,120,9,,27
2015-09-16 18:00:00,120,9,,27
2015-09-16 18:54:00,120,10,,26
2015-09-16 19:54:00,120,10,,25
2015-09-16 20:54:00,110,9,,24
2015-09-16 21:00:00,110,9,,24
2015-09-16 21:54:00,130,5,,23
2015-09-16 22:54:00,120,5,,22
2015-09-16 23:54:00,180,7,,23
2015-09-17 00:00:00,180,7,,23
2015-09-17 00:54:00,200,6,,23
2015-09-17 01:54:00,190,6,,21
2015-09-17 02:54:00,230,7,,22
2015-09-17 03:00:00,230,7,,22
2015-09-17 03:54:00,230,6,,21
2015-09-17 04:54:00,240,6,,21
2015-09-17 05:54:00,240,5,,21
2015-09-17 06:00:00,240,5,,21
2015-09-17 06:54:00,230,3,,20
2015-09-17 07:54:00,220,5,,19
2015-09-17 08:54:00,200,6,,18
2015-09-17 09:00:00,200,6,,18
2015-09-17 09:54:00,210,6,,18
2015-09-17 10:54:00,220,7,,18
2015-09-17 11:54:00,220,5,,21
2015-09-17 12:00:00,220,5,,21
2015-09-17 12:54:00,270,7,,23
2015-09-17 13:54:00,260,7,,24
2015-09-17 14:54:00,260,5,,27
2015-09-17 15:00:00,260,5,,27
2015-09-17 15:54:00,260,4,,29
2015-09-17 16:54:00,200,6,,29
2015-09-17 17:54:00,,4,,31
2015-09-17 18:00:00,,4,,31
2015-09-17 18:54:00,,3,,31
2015-09-17 19:54:00,230,8,,31
2015-09-17 20:54:00,210,12,,31
2015-09-17 21:00:00,210,12,,31
2015-09-17 21:54:00,260,6,,30
2015-09-17 22:54:00,270,9,,29
2015-09-17 23:54:00,210,8,,26
2015-09-18 00:00:00,210,8,,26
2015-09-18 00:54:00,220,7,,25
2015-09-18 01:54:00,200,5,,23
2015-09-18 02:54:00,220,8,,23
2015-09-18 03:00:00,220,8,,23
2015-09-18 03:54:00,230,9,,22
2015-09-18 04:54:00,240,9,,22
2015-09-18 05:54:00,230,6,,21
2015-09-18 06:00:00,230,6,,21
2015-09-18 06:54:00,230,3,,21
2015-09-18 07:54:00,0,0,,20
2015-09-18 08:54:00,220,4,,19
2015-09-18 09:00:00,220,4,,19
2015-09-18 09:54:00,190,3,,18
2015-09-18 10:54:00,0,0,,19
2015-09-18 11:54:00,0,0,,21
2015-09-18 12:54:00,300,6,,24
2015-09-18 13:54:00,0,0,,26
2015-09-18 16:54:00,110,11,,26
2015-09-18 17:54:00,120,10,,27
2015-09-18 18:00:00,120,10,,27
2015-09-18 18:54:00,120,11,,27
2015-09-18 19:54:00,190,11,,29
2015-09-18 20:54:00,190,10,,29
2015-09-18 21:00:00,190,10,,29
2015-09-18 21:54:00,200,12,,27
2015-09-18 22:54:00,200,11,,25
2015-09-18 23:54:00,200,12,,24
2015-09-19 00:00:00,200,12,,24
2015-09-19 00:54:00,200,9,,23
2015-09-19 01:54:00,210,8,,21
2015-09-19 02:54:00,210,6,,21
2015-09-19 03:00:00,210,6,,21
2015-09-19 03:54:00,200,6,,20
2015-09-19 04:54:00,200,6,,19
2015-09-19 05:54:00,220,7,,19
2015-09-19 06:00:00,220,7,,19
2015-09-19 06:54:00,200,4,,18
2015-09-19 07:54:00,200,6,,18
2015-09-19 08:54:00,230,5,,18
2015-09-19 09:00:00,230,5,,18
2015-09-19 09:54:00,200,5,,17
2015-09-19 10:08:00,190,9,,17
2015-09-19 10:22:00,220,7,,17
2015-09-19 10:29:00,220,7,,17
2015-09-19 10:54:00,220,7,,17
2015-09-19 11:16:00,220,6,,17
2015-09-19 11:54:00,190,7,,18
2015-09-19 12:00:00,190,7,,18
2015-09-19 12:30:00,230,4,,19
2015-09-19 12:54:00,220,6,,20
2015-09-19 13:54:00,180,8,,21
2015-09-19 14:54:00,230,9,,23
2015-09-19 15:00:00,230,9,,23
2015-09-19 15:54:00,190,9,,24
2015-09-19 16:54:00,190,10,,26
2015-09-19 17:54:00,100,9,,24
2015-09-19 18:00:00,100,9,,24
2015-09-19 18:54:00,100,13,,23
2015-09-19 19:54:00,100,11,,23
2015-09-19 20:54:00,120,6,,23
2015-09-19 21:00:00,120,6,,23
2015-09-19 21:54:00,210,14,,26
2015-09-19 22:54:00,200,12,,23
2015-09-19 23:54:00,200,11,,22
2015-09-20 00:00:00,200,11,,22
2015-09-20 00:54:00,190,11,,21
2015-09-20 01:54:00,210,9,,21
2015-09-20 02:54:00,200,8,,20
2015-09-20 03:00:00,200,8,,20
2015-09-20 03:54:00,210,7,,21
2015-09-20 04:54:00,210,8,,20
2015-09-20 05:54:00,220,9,,20
2015-09-20 06:00:00,220,9,,20
2015-09-20 06:54:00,200,11,,20
2015-09-20 07:54:00,210,9,,21
2015-09-20 08:17:00,210,9,,21
2015-09-20 08:54:00,220,11,,21
2015-09-20 09:00:00,220,11,,21
2015-09-20 09:54:00,210,7,,21
2015-09-20 10:54:00,230,8,,22
2015-09-20 11:54:00,270,7,,22
2015-09-20 12:00:00,270,7,,22
2015-09-20 12:54:00,290,9,,22
2015-09-20 13:54:00,310,11,,23
2015-09-20 14:54:00,320,15,,23
2015-09-20 15:00:00,320,15,,23
2015-09-20 15:54:00,310,12,,24
2015-09-20 16:54:00,310,10,16,23
2015-09-20 17:54:00,330,10,17,23
2015-09-20 18:00:00,330,10,,23
2015-09-20 18:54:00,360,10,,24
2015-09-20 19:54:00,340,12,,23
2015-09-20 20:54:00,330,10,,22
2015-09-20 21:00:00,330,10,,22
2015-09-20 21:54:00,330,11,,22
2015-09-20 22:54:00,340,11,,20
2015-09-20 23:54:00,350,9,,19
2015-09-21 00:00:00,350,9,,19
2015-09-21 00:54:00,350,12,,18
2015-09-21 01:54:00,350,12,,17
2015-09-21 02:54:00,340,11,,16
2015-09-21 03:00:00,340,11,,16
2015-09-21 03:54:00,360,8,,15
2015-09-21 04:54:00,10,7,,14
2015-09-21 05:54:00,360,6,,14
2015-09-21 06:00:00,360,6,,14
2015-09-21 06:54:00,360,9,,13
2015-09-21 07:54:00,360,9,,13
2015-09-21 08:54:00,360,8,,12
2015-09-21 09:00:00,360,8,,12
2015-09-21 09:54:00,10,9,,12
2015-09-21 10:54:00,360,9,,12
2015-09-21 11:54:00,10,11,,13
2015-09-21 12:00:00,10,11,,13
2015-09-21 12:54:00,20,12,,15
2015-09-21 14:54:00,30,13,,18
2015-09-21 15:00:00,30,13,,18
2015-09-21 15:54:00,30,15,,18
2015-09-21 16:54:00,60,14,,19
2015-09-21 17:54:00,50,10,,18
2015-09-21 18:00:00,50,10,,18
2015-09-21 18:54:00,70,12,,18
2015-09-21 19:54:00,50,12,,18
2015-09-21 20:54:00,70,11,,17
2015-09-21 21:00:00,70,11,,17
2015-09-21 21:54:00,60,8,,17
2015-09-21 22:54:00,60,6,,16
2015-09-21 23:54:00,20,7,,16
2015-09-22 00:00:00,20,7,,16
2015-09-22 00:54:00,10,7,,16
2015-09-22 01:54:00,360,7,,15
2015-09-22 02:54:00,20,6,,14
2015-09-22 03:00:00,20,6,,14
2015-09-22 03:54:00,10,5,,16
2015-09-22 04:54:00,20,4,,16
2015-09-22 05:54:00,340,6,,16
2015-09-22 06:00:00,340,6,,16
2015-09-22 06:54:00,10,6,,16
2015-09-22 07:54:00,360,6,,
2015-09-22 08:54:00,360,6,,
2015-09-22 09:00:00,360,6,,17
2015-09-22 09:54:00,340,6,,17
2015-09-22 10:54:00,360,7,,16
2015-09-22 11:54:00,20,8,,
2015-09-22 12:00:00,20,8,,19
2015-09-22 12:54:00,30,8,,
2015-09-22 13:54:00,50,9,,18
2015-09-22 14:54:00,50,11,,19
2015-09-22 15:00:00,50,11,,19
2015-09-22 15:54:00,50,10,,19
2015-09-22 16:54:00,60,13,,20
2015-09-22 17:54:00,70,13,,19
2015-09-22 18:00:00,70,13,,19
2015-09-22 18:54:00,80,12,,18
2015-09-22 19:54:00,70,12,,19
2015-09-22 20:54:00,70,13,,17
2015-09-22 21:00:00,70,13,,17
2015-09-22 21:54:00,60,8,,17
2015-09-22 22:54:00,60,8,,16
2015-09-22 23:54:00,40,6,,16
2015-09-23 00:00:00,40,6,,16
2015-09-23 00:54:00,10,7,,16
2015-09-23 01:54:00,30,6,,16
2015-09-23 02:54:00,340,6,,15
2015-09-23 03:00:00,340,6,,15
2015-09-23 03:54:00,350,4,,14
2015-09-23 04:54:00,360,6,,14
2015-09-23 05:54:00,340,5,,14
2015-09-23 06:00:00,340,5,,14
2015-09-23 06:54:00,340,6,,14
2015-09-23 07:54:00,320,5,,13
2015-09-23 09:54:00,340,5,,12
2015-09-23 10:54:00,330,5,,13
2015-09-23 11:54:00,340,4,,14
2015-09-23 12:00:00,340,4,,14
2015-09-23 12:54:00,340,4,,16
2015-09-23 13:54:00,360,4,,18
2015-09-23 14:54:00,,5,,19
2015-09-23 15:00:00,,5,,19
2015-09-23 15:54:00,100,9,,19
2015-09-23 16:54:00,130,9,,19
2015-09-23 17:54:00,150,7,,19
2015-09-23 18:00:00,150,7,,19
2015-09-23 19:54:00,90,7,,19
2015-09-23 20:54:00,120,4,,18
2015-09-23 21:00:00,120,4,,18
2015-09-23 21:54:00,100,4,,18
2015-09-23 22:54:00,120,4,,17
2015-09-23 23:54:00,0,0,,17
2015-09-24 00:54:00,160,3,,17
2015-09-24 01:54:00,200,3,,17
2015-09-24 02:54:00,200,5,,16
2015-09-24 03:00:00,200,5,,16
2015-09-24 03:54:00,0,0,,16
2015-09-24 04:54:00,220,5,,16
2015-09-24 05:54:00,290,6,,16
2015-09-24 06:00:00,290,6,,16
2015-09-24 06:54:00,320,6,,16
2015-09-24 07:54:00,320,7,,16
2015-09-24 08:54:00,330,6,,15
2015-09-24 09:00:00,330,6,,15
2015-09-24 09:54:00,340,6,,16
2015-09-24 10:54:00,340,5,,16
2015-09-24 11:54:00,360,7,,17
2015-09-24 12:00:00,360,7,,17
2015-09-24 12:54:00,20,10,,19
2015-09-24 13:54:00,30,12,,21
2015-09-24 14:54:00,20,10,,22
2015-09-24 15:00:00,20,10,,22
2015-09-24 15:54:00,30,13,,23
2015-09-24 16:54:00,30,11,,23
2015-09-24 17:54:00,70,10,,22
2015-09-24 18:00:00,70,10,,22
2015-09-24 18:54:00,70,11,,22
2015-09-24 19:54:00,70,13,,20
2015-09-24 20:54:00,70,11,,19
2015-09-24 21:00:00,70,11,,19
2015-09-24 21:54:00,80,7,,18
2015-09-24 22:54:00,100,6,,17
2015-09-24 23:54:00,100,4,,17
2015-09-25 00:00:00,100,4,,17
2015-09-25 00:54:00,100,3,,17
2015-09-25 01:54:00,20,3,,17
2015-09-25 02:54:00,10,3,,17
2015-09-25 03:00:00,10,3,,17
2015-09-25 03:54:00,10,4,,16
2015-09-25 04:54:00,360,4,,16
2015-09-25 05:54:00,350,4,,15
